Achitecture,Base Clock,Base Power,Gen,IGPU Frequency,Launch Date,Link,Max Boost Clock,Max Power,Memory Channels,Memory Type,Name,Series,Total Cache,Total Cores,Total Threads
28,2.4,12,6,720,Q3 2016,https://www.amd.com/en/products/specifications/processors.html,3.3,15,,4.0,6th Gen  PRO A10-8730B APU,PRO A-Series A10 APU for Laptops,2,4.0,
28,1.8,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.2,15,2.0,3.0,6th Gen  PRO A10-8700B APU,PRO A-Series A10 APU for Laptops,2,4.0,4.0
28,2.1,19,10,553,,https://www.amd.com/en/products/specifications/processors.html,3.3,19,2.0,3.0,A10 PRO-7350B with Radeon R6 Graphics,PRO A-Series A10 APU for Laptops,4,4.0,4.0
32,4.1,45,10,844,,https://www.amd.com/en/products/specifications/processors.html,4.4,45,2.0,3.0,A10-6800B with Radeon HD 8670D,Business Class - Quad-Core A10-Series APU for Desktops,4,4.0,4.0
32,4.0,45,10,844,,https://www.amd.com/en/products/specifications/processors.html,4.3,45,2.0,3.0,A10-6790B with Radeon HD 8670D,Business Class - Quad-Core A10-Series APU for Desktops,4,4.0,4.0
28,3.1,10,7,900,2Q18,https://www.amd.com/en/products/specifications/processors.html,3.7,15,1.0,4.0,7th Gen A9-9425 APU,A9-Series APU for Laptops,1,2.0,
28,3.0,10,7,847,Q217,https://www.amd.com/en/products/specifications/processors.html,3.6,15,,4.0,7th Gen A9-9420 APU,A9-Series APU for Laptops,1,2.0,
28,2.9,10,7,800,Q216,https://www.amd.com/en/products/specifications/processors.html,3.5,10,1.0,4.0,7th Gen A9-9410 APU,A9-Series APU for Laptops,1,2.0,
28,3.1,45,7,900,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,3.4,65,2.0,4.0,7th Gen A8-9600 APU,A8-Series APU for Desktops,2,4.0,
28,3.6,95,8,757,,https://www.amd.com/en/products/specifications/processors.html,3.9,95,2.0,3.0,A8-7670K with Radeon R7 Graphics and Near Silent Thermal Solution,A8-Series APU for Desktops,4,4.0,4.0
28,3.3,95,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.8,95,2.0,3.0,A8-7650K with Radeon R7 Series,A8-Series APU for Desktops,4,4.0,4.0
28,3.3,95,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.8,95,2.0,3.0,A8-7650K with Radeon R7 Graphics and Near Silent Thermal Solution,A8-Series APU for Desktops,4,4.0,4.0
28,3.1,45,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,3.0,A8-7600 with Radeon R7 Series,A8-Series APU for Desktops,4,4.0,4.0
32,3.9,65,8,844,,https://www.amd.com/en/products/specifications/processors.html,4.2,65,2.0,3.0,A8-6600K with Radeon HD 8570D,A8-Series APU for Desktops,4,4.0,4.0
32,2.1,45,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.1,45,2.0,3.0,A8-6500T with Radeon HD 8550D,A8-Series APU for Desktops,4,4.0,4.0
32,3.5,65,8,800,,https://www.amd.com/en/products/specifications/processors.html,4.1,65,2.0,3.0,A8-6500 with Radeon HD 8570D,A8-Series APU for Desktops,4,4.0,4.0
28,1.6,15,6,720,,https://www.amd.com/en/products/specifications/processors.html,3.0,15,2.0,3.0,6th Gen A8-8600P APU,A8-Series APU for Laptops,2,4.0,4.0
28,2.2,15,8,847,,https://www.amd.com/en/products/specifications/processors.html,2.5,15,1.0,3.0,A8-7410 with Radeon R5 Graphics,A8-Series APU for Laptops,2,4.0,4.0
28,2.4,100,8,626,,https://www.amd.com/en/products/specifications/processors.html,3.3,100,2.0,3.0,A8-7200P with Radeon R5 Graphics,A8-Series APU for Laptops,4,4.0,4.0
28,1.8,20,8,514,,https://www.amd.com/en/products/specifications/processors.html,3.0,20,2.0,3.0,A8-7100 with Radeon R5 Graphics,A8-Series APU for Laptops,4,4.0,4.0
28,1.6,0,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.0,0,2.0,3.0,A8-8600P with Radeon R6 Graphics,A8-Series APU for AIOs,2,4.0,4.0
28,2.0,15,8,847,,https://www.amd.com/en/products/specifications/processors.html,2.4,15,1.0,3.0,A8-6410 with Radeon R5 Graphics,A8-Series APU for Laptops,2,4.0,4.0
28,3.1,45,7,900,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,3.4,65,2.0,4.0,7th Gen  PRO A8-9600 APU,PRO A-Series A8 APU for Desktops,2,4.0,
28,3.2,45,6,757,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,6th Gen  PRO A8-8650B APU,PRO A-Series A8 APU for Desktops,4,4.0,4.0
28,3.1,35,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,3.0,A8 PRO-7600B with Radeon R7 Graphics,PRO A-Series A8 APU for Desktops,4,4.0,4.0
28,2.6,25,7,800,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.3,45,2.0,4.0,7th Gen  PRO A8-9630B,PRO A-Series A8 APU for Laptops,2,4.0,
28,2.4,12,7,720,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.3,15,2.0,4.0,7th Gen  PRO A8-9600B APU,PRO A-Series A8 APU for Laptops,2,4.0,
28,1.6,15,6,720,,https://www.amd.com/en/products/specifications/processors.html,3.0,15,2.0,3.0,6th Gen  PRO A8-8600B APU,PRO A-Series A8 APU for Laptops,2,4.0,4.0
28,1.9,100,8,533,,https://www.amd.com/en/products/specifications/processors.html,3.2,100,2.0,3.0,A8 PRO-7150B with Radeon R5 Graphics,PRO A-Series A8 APU for Laptops,4,4.0,4.0
32,3.5,65,8,800,,https://www.amd.com/en/products/specifications/processors.html,4.1,65,2.0,3.0,A8-6500B with Radeon HD 8570D,Business Class - Quad-Core A8-Series APU for Desktops,4,4.0,4.0
28,3.8,45,7,1029,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,4.0,7th Gen A6-9550 APU,A6-Series APU for Desktops,1,2.0,
28,3.0,35,7,800,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,3.4,35,2.0,4.0,7th Gen A6-9500E APU,A6-Series APU for Desktops,1,2.0,
28,3.5,45,7,1029,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,4.0,7th Gen A6-9500 APU,A6-Series APU for Desktops,1,2.0,
28,3.7,45,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,A6-7470K with Radeon R5 Series,A6-Series APU for Desktops,1,2.0,
28,3.5,45,6,758,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,A6-7400K with Radeon R5 Series,A6-Series APU for Desktops,1,2.0,2.0
32,4.0,65,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.2,65,2.0,3.0,A6-6420K with Radeon HD 8470D,A6-Series APU for Desktops,1,2.0,2.0
32,3.9,65,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.1,65,2.0,3.0,A6-6400K with Radeon HD 8470D,A6-Series APU for Desktops,1,2.0,2.0
28,2.4,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,2.4,15,1.0,3.0,A6-6310 with Radeon R4 Graphics,A6-Series APU for Laptops,2,4.0,4.0
28,2.0,25,6,600,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,3.0,A6-5200 with Radeon HD 8400,A6-Series APU for Desktops,2,4.0,4.0
28,2.6,10,7,686,2Q18,https://www.amd.com/en/products/specifications/processors.html,3.1,15,1.0,4.0,7th Gen A6-9225 APU,A6-Series APU for Laptops,1,2.0,
28,1.8,6,7,720,,https://www.amd.com/en/products/specifications/processors.html,2.7,6,1.0,0.0,7th Gen A6-9220C APU,A6-Series APU for Laptops,1,2.0,2.0
28,2.5,10,7,655,Q217,https://www.amd.com/en/products/specifications/processors.html,2.9,15,,4.0,7th Gen A6-9220 APU,A6-Series APU for Laptops,1,2.0,
28,2.4,15,7,600,Q216,https://www.amd.com/en/products/specifications/processors.html,2.8,15,1.0,4.0,7th Gen A6-9210 APU,A6-Series APU for Laptops,1,2.0,
28,2.2,17,6,533,,https://www.amd.com/en/products/specifications/processors.html,3.0,17,2.0,,A6-7000 with Radeon R4 Graphics,A6-Series APU for Laptops,1,2.0,2.0
32,2.9,35,6,533,,https://www.amd.com/en/products/specifications/processors.html,3.5,35,2.0,3.0,A6-5350M with Radeon HD 8450G,A6-Series APU for Laptops,2,2.0,2.0
28,2.0,25,6,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,,A6-5200M with Radeon HD 8400,A6-Series APU for Laptops,2,4.0,4.0
28,1.6,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.0,15,2.0,,A6-8500P with Radeon R5 Graphics,A6-Series APU for Laptops,1,2.0,2.0
28,2.0,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,2.4,15,1.0,3.0,A6-7310 with Radeon R4 Graphics,A6-Series APU for Laptops,2,4.0,4.0
28,3.0,35,7,800,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,3.4,35,2.0,4.0,7th Gen  PRO A6-9500E APU,PRO A-Series A6 APU for Desktops,1,2.0,
28,3.5,45,7,1029,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,4.0,7th Gen  PRO A6-9500 APU,PRO A-Series A6 APU for Desktops,1,2.0,
28,3.0,35,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.4,35,2.0,4.0,6th Gen  PRO A6-8570E APU,PRO A-Series A6 APU for Desktops,1,2.0,
28,3.5,65,6,1029,,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,4.0,6th Gen  PRO A6-8570 APU,PRO A-Series A6 APU for Desktops,1,2.0,
28,3.7,45,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,6th Gen  PRO A6-8550B APU,PRO A-Series A6 APU for Desktops,1,2.0,2.0
28,3.5,35,6,756,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,A6 PRO-7400B with Radeon R5 Graphics,PRO A-Series A6 APU for Desktops,1,2.0,2.0
28,2.3,12,7,800,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.2,15,2.0,4.0,7th Gen  PRO A6-9500B APU,PRO A-Series A6 APU for Laptops,1,2.0,
28,3.1,10,7,0,Q1 2020,https://www.amd.com/en/products/specifications/processors.html,3.7,15,1.0,4.0,7th Gen  PRO A6-8350B APU,PRO A-Series A6 APU for Laptops,1,2.0,
28,3.0,15,7,0,Q1 2018,https://www.amd.com/en/products/specifications/processors.html,3.6,15,1.0,4.0,7th Gen  PRO A6-7350B APU,PRO A-Series A6 APU for Laptops,1,2.0,
28,2.3,12,6,800,Q3 2016,https://www.amd.com/en/products/specifications/processors.html,3.2,15,,4.0,6th Gen  PRO A6-8530B APU,PRO A-Series A6 APU for Laptops,1,2.0,
28,1.6,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.0,15,2.0,3.0,6th Gen  PRO A6-8500B APU,PRO A-Series A6 APU for Laptops,1,2.0,4.0
28,2.2,100,6,533,,https://www.amd.com/en/products/specifications/processors.html,3.0,100,2.0,3.0,A6 PRO-7050B with Radeon R4 Graphics,PRO A-Series A6 APU for Laptops,1,2.0,2.0
32,4.0,65,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.2,65,2.0,3.0,A6-6420B with Radeon HD 8470D,Business Class - Dual-Core A6-Series APU for Desktops,1,2.0,2.0
32,3.9,65,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.1,65,2.0,3.0,A6-6400B with Radeon HD 8470D,Business Class - Dual-Core A6-Series APU for Desktops,1,2.0,2.0
32,3.8,65,4,800,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,A4-7300 with Radeon HD 8470D,A4-Series APU for Desktops,1,2.0,2.0
32,3.8,65,4,760,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,A4-6320 with Radeon HD 8370D,A4-Series APU for Desktops,1,2.0,2.0
32,3.7,65,4,760,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,A4-6300 with Radeon HD 8370D,A4-Series APU for Desktops,1,2.0,2.0
28,2.3,10,7,686,2Q18,https://www.amd.com/en/products/specifications/processors.html,2.6,15,1.0,0.0,7th Gen A4-9125 APU,A4-Series APU for Laptops,1,2.0,
28,1.6,6,7,600,,https://www.amd.com/en/products/specifications/processors.html,2.4,6,1.0,0.0,7th Gen A4-9120C APU,A4-Series APU for Laptops,1,2.0,2.0
28,2.2,10,7,655,Q217,https://www.amd.com/en/products/specifications/processors.html,2.5,15,,4.0,7th Gen A4-9120 APU,A4-Series APU for Laptops,1,2.0,
28,1.8,65,4,686,,https://www.amd.com/en/products/specifications/processors.html,2.2,65,1.0,3.0,A4-7210 with Radeon R3 Graphics,A4-Series APU for Laptops,2,4.0,4.0
28,1.6,4,4,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,4,1.0,3.0,A4 Micro-6400T with Radeon R3 Graphics,A4-Series APU for Laptops,2,4.0,4.0
28,1.8,15,4,600,,https://www.amd.com/en/products/specifications/processors.html,0.0,15,1.0,3.0,A4-6210 with Radeon R3 Graphics,A4-Series APU for Laptops,2,4.0,4.0
28,1.55,15,4,500,,https://www.amd.com/en/products/specifications/processors.html,0.0,15,1.0,,A4-5100 with Radeon HD 8330,A4-Series APU for Laptops,2,4.0,4.0
28,1.5,15,4,500,,https://www.amd.com/en/products/specifications/processors.html,0.0,15,1.0,,A4-5000 with Radeon HD 8330,A4-Series APU for Laptops,2,4.0,4.0
28,3.5,45,6,757,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,6th Gen  PRO A4-8350B APU,PRO A-Series A4 APU for Desktops,1,2.0,2.0
28,3.4,35,4,514,,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,3.0,A4 PRO-7350B with Radeon R5 Graphics,PRO A-Series A4 APU for Desktops,1,2.0,2.0
32,3.8,65,4,800,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,A4 PRO-7300B with Radeon HD 8470D,PRO A-Series A4 APU for Desktops,1,2.0,2.0
28,3.0,10,7,0,Q1 2020,https://www.amd.com/en/products/specifications/processors.html,3.6,15,1.0,4.0,7th Gen  PRO A4-5350B APU,PRO A-Series A4 APU for Laptops,1,2.0,
28,2.5,15,7,0,Q1 2018,https://www.amd.com/en/products/specifications/processors.html,2.9,15,1.0,4.0,7th Gen  PRO A4-4350B APU,PRO A-Series A4 APU for Laptops,1,2.0,
28,2.0,15,4,800,Q2 2016,https://www.amd.com/en/products/specifications/processors.html,2.4,15,1.0,3.0,A4 PRO-3350B with Radeon R4 Graphics,PRO A-Series A4 APU for Laptops,2,4.0,4.0
28,2.2,25,4,400,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,3.0,A4 PRO-3340B with Radeon HD 8240 Graphics,PRO A-Series A4 APU for Laptops,2,4.0,4.0
28,2.2,25,5370,600,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,3.0,Athlon 5370 APU with Radeon R3 Series,Athlon 5000 Series,2,4.0,4.0
28,2.05,25,5350,600,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,3.0,Athlon 5350 APU with Radeon R3 Series,Athlon 5000 Series,2,4.0,4.0
28,1.6,25,5150,600,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,3.0,Athlon 5150 APU with Radeon R3 Series,Athlon 5000 Series,2,4.0,4.0
28,1.3,25,3850,450,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,3.0,Sempron 3850 APU with Radeon R3 Series,Sempron Quad-Core APU,2,4.0,4.0
28,1.45,25,2650,400,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,3.0,Sempron 2650 APU with Radeon R3 Series,Sempron Dual-Core APU,1,2.0,2.0
28,2.0,10,7,600,Q217,https://www.amd.com/en/products/specifications/processors.html,2.2,15,,4.0,7th Gen E2-9010 APU,E2-Series APU for Laptops,1,2.0,
28,1.5,15,2,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,15,1.0,3.0,E2-6110 with Radeon R2 Graphics,E2-Series APU for Laptops,2,4.0,4.0
28,1.3,15,2,450,,https://www.amd.com/en/products/specifications/processors.html,0.0,15,1.0,3.0,E2-3800 with Radeon HD 8280,E2-Series APU for Laptops,2,4.0,4.0
28,1.65,15,2,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,15,1.0,,E2-3000 with Radeon HD 8280,E2-Series APU for Laptops,1,2.0,2.0
28,1.8,65,2,600,,https://www.amd.com/en/products/specifications/processors.html,1.8,65,1.0,3.0,E2-7110 with Radeon R2 Graphics,E2-Series APU for Laptops,2,4.0,4.0
28,1.5,10,1,400,,https://www.amd.com/en/products/specifications/processors.html,1.5,10,1.0,3.0,E1-7010 with Radeon R2 Graphics,E1-Series APU for Laptops,1,2.0,2.0
28,1.4,3,1,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,3,1.0,,E1 Micro-6200T with Radeon R2 Graphics,E1-Series APU for Laptops,1,2.0,2.0
28,1.35,10,1,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,10,1.0,,E1-6010 with Radeon R2 Graphics,E1-Series APU for Laptops,1,2.0,2.0
28,1.4,15,1,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,15,1.0,,E1-2500 with Radeon HD 8240,E1-Series APU for Laptops,1,2.0,2.0
28,1.0,9,1,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,9,1.0,,E1-2200 with Radeon HD 8210,E1-Series APU for Laptops,1,2.0,2.0
28,1.0,9,1,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,9,1.0,,E1-2100 with Radeon HD 8210,E1-Series APU for Laptops,1,2.0,2.0
28,3.8,65,7,0,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,4.0,65,,4.0,7th Gen  Athlon X4 970,Athlon X4,2,4.0,4.0
28,3.5,45,7,0,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,3.8,65,,4.0,7th Gen  Athlon X4 950,Athlon X4,2,4.0,4.0
28,3.2,45,7,0,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,3.6,65,,4.0,7th Gen  Athlon X4 940,Athlon X4,2,4.0,4.0
28,4.0,95,880,0,,https://www.amd.com/en/products/specifications/processors.html,4.2,95,2.0,3.0,880K with Near Silent Thermal Solution,Athlon X4,4,4.0,
28,3.9,95,870,0,,https://www.amd.com/en/products/specifications/processors.html,4.1,95,2.0,3.0,870K with Near Silent Thermal Solution,Athlon X4,4,4.0,4.0
28,3.7,95,860,0,,https://www.amd.com/en/products/specifications/processors.html,4.0,95,2.0,3.0,860K with Near Silent Thermal Solution,Athlon X4,4,4.0,4.0
28,3.7,95,860,0,,https://www.amd.com/en/products/specifications/processors.html,4.0,95,2.0,3.0,Athlon 860K,Athlon X4,4,4.0,4.0
28,3.5,0,845,0,,https://www.amd.com/en/products/specifications/processors.html,3.8,0,2.0,3.0,845 with Near Silent Thermal Solution,Athlon X4,2,4.0,4.0
32,3.8,100,760,0,,https://www.amd.com/en/products/specifications/processors.html,4.1,100,,,Athlon 760K,Athlon X4,4,4.0,4.0
32,3.4,100,750,0,,https://www.amd.com/en/products/specifications/processors.html,4.0,100,,,Athlon 750K,Athlon X4,4,4.0,4.0
0,3.4,65,750,0,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,Athlon 750,Athlon X4,4,4.0,
32,3.2,65,740,0,,https://www.amd.com/en/products/specifications/processors.html,3.7,65,,,Athlon 740,Athlon X4,4,4.0,4.0
32,2.8,100,641,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,100,,,Athlon 641,Athlon II X4,4,4.0,4.0
32,2.7,65,638,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,65,,,Athlon 638,Athlon II X4,4,4.0,4.0
32,2.6,65,631,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,65,,,Athlon 631 (65W),Athlon II X4,4,4.0,4.0
32,2.6,100,631,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,100,,,Athlon 631,Athlon II X4,4,4.0,4.0
0,2.7,45,620,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,45,,3.0,Athlon 620e,Athlon II X4,0,4.0,4.0
0,3.4,95,460,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,95,,3.0,Athlon 460,Athlon II X3,1,3.0,3.0
0,2.7,45,425,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,45,,3.0,Athlon 425e,Athlon II X3,1,3.0,3.0
0,3.1,45,255,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,45,,3.0,Athlon 255e,Athlon II X2,2,2.0,2.0
0,3.5,95,1075,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,95,,3.0,Phenom II 1075T,Phenom™ II X6,9,6.0,6.0
0,2.7,95,1045,0,,https://www.amd.com/en/products/specifications/processors.html,3.2,95,,,Phenom II 1045T,Phenom™ II X6,9,,
0,3.7,125,980,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,125,,3.0,Phenom II 980,Phenom™ II X4 Black,8,4.0,4.0
45,3.6,125,975,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,125,,3.0,Phenom II 975,Phenom™ II X4 Black,8,4.0,4.0
0,3.4,80,965,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,80,,,Phenom II 965,Phenom™ II X4 Black,2,4.0,4.0
0,3.0,95,960,0,,https://www.amd.com/en/products/specifications/processors.html,3.4,95,,,Phenom II 960T,Phenom™ II X4 Black,512,4.0,4.0
0,3.3,95,850,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,95,,,Phenom II 850,Phenom™ II X4,2,4.0,4.0
0,3.2,95,840,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,95,,3.0,Phenom II 840,Phenom™ II X4,2,4.0,4.0
0,4.0,80,570,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,80,,3.0,Phenom II 570,Phenom™ II X2 Black,6,2.0,2.0
0,3.2,80,555,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,80,,,Phenom II 555,Phenom™ II X2 Black,1,2.0,2.0
45,3.4,80,565,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,80,,,Phenom II 565,Phenom™ II X2 Black,7,2.0,2.0
0,2.4,45,940,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,45,,3.0,X940,Phenom™ II Black Edition Quad-Core Mobile Processors,2,4.0,4.0
0,2.2,35,970,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,35,,3.0,N970,Phenom™ II Quad-Core Mobile Processors,2,4.0,4.0
0,1.8,35,960,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,35,,3.0,N960,Phenom™ II Quad-Core Mobile Processors,2,4.0,4.0
0,2.3,35,870,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,35,,3.0,N870,Phenom™ II Triple-Core Mobile Processors,1,3.0,3.0
0,2.0,35,860,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,35,,3.0,P860,Phenom™ II Triple-Core Mobile Processors,1,3.0,3.0
0,3.0,35,660,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,35,,3.0,N660,Phenom™ II Dual-Core Mobile Processors,2,2.0,2.0
0,2.6,35,650,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,35,,3.0,P650,Phenom™ II Dual-Core Mobile Processors,2,2.0,2.0
0,2.8,35,640,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,35,,,N640,Phenom™ II Dual-Core Mobile Processors,2,2.0,2.0
0,3.3,95,99,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,95,,,B99,Business Class - AMD Phenom™ X4 Quad-Core,2,4.0,4.0
0,3.2,95,97,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,95,,,B97,Business Class - AMD Phenom™ X4 Quad-Core,2,4.0,4.0
0,3.0,95,95,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,95,,,B95,Business Class - AMD Phenom™ X4 Quad-Core,2,,
0,3.2,95,77,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,95,,,B77,Business Class - AMD Phenom™ X3 Triple-Core,1,3.0,3.0
0,3.0,95,75,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,95,,,B75,Business Class - AMD Phenom™ X3 Triple-Core,1,3.0,3.0
0,3.5,80,60,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,80,,,B60,Business Class - AMD Phenom™ X2 Dual-Core,1,2.0,2.0
0,3.4,80,59,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,80,,,B59,Business Class - AMD Phenom™ X2 Dual-Core,1,2.0,2.0
0,3.2,80,57,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,80,,,B57,Business Class - AMD Phenom™ X2 Dual-Core,1,2.0,2.0
