Price,CPU Name,CPU Achitecture,CPU Core,CPU Thread,CPU Cache,CPU Base Clock,CPU Max Clock,CPU Intel,Base Power,Max Power,CPU Gen,RAM,Memory Type,Max DDR Support,Storage,Storage Type,GPU Name,GPU VRAM,GPU Onboard,GPU AMD,GPU NVIDIA,Display Type,Display Size,Display Frequency,OS,Warrant,Display Width,Display Height
18690000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,8,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
14990000,i5-1135G7,10,4.0,8.0,8,0.9,4.2,1,12,28,5,8,4,4.0,256,1,,0.0,1,0,0,1,14.0,60,10,36.0,1920,1080
17490000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,16,4,5.0,512,1,,0.0,1,0,0,0,14.0,90,11,24.0,2880,1800
17490000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,8,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
45990000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,36.0,1920,1200
23590000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,8,4,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
16990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,64,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,24.0,1920,1200
15990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,4,5.0,512,1,,0.0,1,0,0,0,15.0,120,11,12.0,1920,1080
13990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,8,4,5.0,256,1,,0.0,1,0,0,0,14.0,60,11,24.0,1920,1080
17990000,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,45,95,5,32,4,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,12.0,1920,1080
17490000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,24.0,1920,1080
17490000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
11190000,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,15,55,3,8,4,5.0,256,1,,0.0,1,0,0,0,14.0,60,11,24.0,1920,1080
17290000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,64,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,24.0,1920,1200
22990000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,16,5,5.0,512,1,,0.0,1,0,0,0,14.0,90,11,12.0,2880,1800
16990000,i5-1240P,7,12.0,16.0,12,4.4,4.4,1,28,64,5,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,2560,1440
16990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,8,4,5.0,512,1,,0.0,1,0,0,0,14.0,60,11,12.0,1920,1080
20590000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,32,4,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
17990000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,16,4,5.0,512,1,,0.0,1,0,0,0,15.0,60,11,24.0,1920,1080
20490000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,4,5.0,512,1,,0.0,1,0,0,0,15.0,120,11,12.0,1920,1080
37890000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,0,13.0,60,10,36.0,1920,1200
71990000,i7-13850HX,7,20.0,28.0,30,5.3,5.3,1,55,157,7,16,5,5.0,512,1,,0.0,1,0,0,0,16.0,60,10,36.0,1920,1200
43990000,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,36.0,1920,1200
29900000,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,28,64,5,16,5,5.0,512,1,,0.0,1,0,0,1,16.0,60,10,12.0,2560,1600
10990000,i3-1220P,7,10.0,12.0,12,4.4,4.4,1,28,64,3,8,4,5.0,256,1,,0.0,1,0,0,1,15.0,60,11,24.0,1920,1080
18990000,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,45,115,9,16,5,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
18990000,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,15,55,7,32,4,5.0,512,1,,0.0,1,0,0,0,14.0,60,11,24.0,1920,1080
17990000,Ryzen 5 7535HS,6,6.0,12.0,19,3.3,4.55,0,35,54,5,32,5,5.0,512,1,535,4.0,0,1,0,1,15.0,144,11,24.0,1920,1080
76490000,i7-13800H,7,14.0,20.0,24,5.2,5.2,1,45,115,7,16,5,5.0,512,1,,0.0,1,0,0,0,16.0,60,10,36.0,1920,1200
22790000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,4,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
26590000,i5-13450HX,7,10.0,16.0,20,4.6,4.6,1,55,157,5,32,5,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,24.0,1920,1080
26190000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
77990000,i7-13850HX,7,20.0,28.0,30,5.3,5.3,1,55,157,7,32,5,5.0,1024,1,,0.0,1,0,0,0,16.0,60,11,36.0,1920,1200
30990000,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,45,115,7,32,5,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,24.0,1920,1080
12990000,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,15,55,3,8,4,5.0,256,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
22490000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,6,5.0,512,1,,0.0,1,0,0,0,15.0,120,11,12.0,1920,1080
21590000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,4,5.0,512,1,630,4.0,0,1,0,1,13.0,60,11,12.0,1920,1080
21990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
25990000,125H,7,14.0,18.0,18,0.7,4.5,1,28,115,5,16,5,5.0,1024,1,540,4.0,0,1,0,0,14.0,120,11,24.0,2880,1800
12990000,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,15,55,5,32,4,5.0,512,1,,0.0,1,0,0,0,15.0,60,11,12.0,1920,1080
35990000,i7-1260P,7,12.0,16.0,18,4.7,4.7,1,28,64,7,32,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,36.0,2240,1400
33590000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,24,5,5.0,512,1,,0.0,1,0,0,0,15.0,120,11,24.0,2880,1620
29990000,155H,7,16.0,22.0,24,0.9,4.8,1,28,115,7,32,5,5.0,1024,1,,0.0,1,0,0,0,14.0,60,11,24.0,1920,1200
22490000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,48,4,5.0,512,1,,0.0,1,0,0,1,16.0,60,10,24.0,1920,1200
21590000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,8,5,5.0,512,1,,0.0,1,0,0,0,15.0,144,11,24.0,1920,1080
33490000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,5,5.0,512,1,,0.0,1,0,0,0,13.0,60,10,36.0,1920,1200
20990000,i5-13420H,7,8.0,12.0,12,4.6,4.6,1,45,95,5,16,5,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,24.0,1920,1080
25490000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,24.0,1920,1200
19290000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,4,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
19990000,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,45,95,5,64,4,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,24.0,1920,1080
18990000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1200
51790000,i7-14700HX,7,20.0,28.0,33,1.5,5.5,1,55,157,7,32,5,5.0,1024,1,4070,12.0,0,0,1,1,16.0,240,11,12.0,2560,1600
56790000,i9-14900HX,7,24.0,32.0,36,1.6,5.8,1,55,157,9,32,5,5.0,1024,1,4070,12.0,0,0,1,1,16.0,240,11,12.0,2560,1600
19790000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,64,5,5.0,512,1,,0.0,1,0,0,1,16.0,60,11,24.0,1920,1200
75990000,185H,7,16.0,22.0,24,1.8,5.1,1,45,115,9,32,5,5.0,1024,1,4070,12.0,0,0,1,0,16.0,240,11,24.0,2560,1600
14990000,Ryzen 7 7730U,7,8.0,16.0,20,2.0,4.5,0,15,15,7,16,4,4.0,512,1,,0.0,1,0,0,1,16.0,60,11,24.0,1920,1200
52990000,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,28,64,7,16,5,5.0,1024,1,,0.0,1,0,0,1,13.0,60,11,36.0,2160,1350
19900000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,8,4,5.0,256,1,,0.0,1,0,0,1,14.0,60,10,12.0,1920,1080
19999000,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,45,115,7,16,5,5.0,512,1,,0.0,1,0,0,0,14.0,60,11,36.0,1920,1200
66990000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,16,5,5.0,512,1,,0.0,1,0,0,0,15.0,60,11,12.0,1920,1080
75690000,155H,7,16.0,22.0,24,0.9,4.8,1,28,115,7,64,5,5.0,1024,1,,0.0,1,0,0,0,14.0,60,11,12.0,3200,2000
8790000,i3-1115G4,10,2.0,4.0,6,1.7,4.1,1,12,28,3,8,4,4.0,256,1,,0.0,1,0,0,0,15.0,60,11,12.0,1920,1080
24990000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
28990000,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,28,64,5,16,5,5.0,512,1,,0.0,1,0,0,0,14.0,90,11,12.0,2560,1600
39999000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,32,5,5.0,1024,1,,0.0,1,0,0,0,14.0,120,11,12.0,2880,1800
20490000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,4,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,24.0,1920,1080
35790000,i5-13500HX,7,14.0,20.0,24,4.7,4.7,1,55,157,5,32,5,5.0,512,1,4060,8.0,0,0,1,1,16.0,165,11,12.0,1920,1200
17990000,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,45,95,5,32,4,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,12.0,1920,1080
31990000,i5-1135G7,10,4.0,8.0,8,0.9,4.2,1,12,28,5,8,4,4.0,256,1,,0.0,1,0,0,0,12.0,60,10,12.0,1920,1080
30390000,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,45,115,7,8,4,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
16990000,Ryzen 5 6600H,6,6.0,12.0,19,3.3,4.5,0,45,45,5,16,5,5.0,512,1,,0.0,1,0,0,1,15.0,120,11,16.0,1920,1080
16390000,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,15,55,3,8,4,5.0,256,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
21990000,i7-1165G7,10,4.0,8.0,12,1.2,4.7,1,12,28,7,16,4,4.0,512,1,,0.0,1,0,0,1,14.0,60,10,12.0,1920,1080
22590000,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,28,64,7,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,24.0,1920,1080
32990000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,36.0,2240,1400
35990000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,36.0,2240,1400
20290000,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,45,115,7,16,5,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
13990000,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,15,55,5,8,4,5.0,512,1,,0.0,1,0,0,0,15.0,120,11,12.0,1920,1080
99999000,i9-14900HX,7,24.0,32.0,36,1.6,5.8,1,55,157,9,64,5,5.0,2048,1,4080,16.0,0,0,1,1,16.0,240,11,24.0,2560,1600
20900000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,32,4,5.0,512,1,,0.0,1,0,0,1,16.0,60,10,24.0,1920,1200
23990000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1200
18990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,32,4,5.0,512,1,,0.0,1,0,0,1,16.0,60,10,24.0,1920,1200
55990000,i9-12900,7,16.0,24.0,30,1.8,5.0,1,65,202,9,64,5,5.0,1024,1,4080,16.0,0,0,1,1,16.0,144,11,24.0,1920,1200
24990000,Ryzen 7 7735HS,6,8.0,16.0,20,3.2,4.75,0,35,54,7,32,5,5.0,512,1,4060,8.0,0,0,1,1,15.0,144,11,24.0,1920,1080
17990000,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,45,115,7,16,5,5.0,1024,1,,0.0,1,0,0,1,15.0,60,11,24.0,1920,1080
27490000,i7-1250U,7,10.0,12.0,12,4.7,4.7,1,9,29,7,16,4,5.0,512,1,,0.0,1,0,0,0,13.0,60,11,12.0,2880,1800
26590000,155H,7,16.0,22.0,24,0.9,4.8,1,28,115,7,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,120,11,12.0,2560,1440
19890000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,4,5.0,512,1,,0.0,1,0,0,0,15.0,60,11,12.0,1920,1080
13790000,Ryzen 5 7530U,7,6.0,12.0,19,2.0,4.5,0,15,15,5,8,4,4.0,512,1,,0.0,1,0,0,0,14.0,90,11,24.0,2880,1800
15990000,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,45,95,5,64,4,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,12.0,1920,1080
32890000,155H,7,16.0,22.0,24,0.9,4.8,1,28,115,7,32,5,5.0,1024,1,,0.0,1,0,0,0,14.0,120,11,24.0,2880,1800
26590000,Ryzen 5 7640HS,4,6.0,12.0,22,4.3,5.0,0,35,54,5,16,5,5.0,512,1,,0.0,1,0,0,1,16.0,60,11,12.0,1920,1080
25999000,i5-1135G7,10,4.0,8.0,8,0.9,4.2,1,12,28,5,16,4,4.0,512,1,,0.0,1,0,0,1,14.0,60,10,24.0,1920,1080
9990000,i3-1220P,7,10.0,12.0,12,4.4,4.4,1,28,64,3,8,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,24.0,1920,1200
57490000,i7-1265U,7,10.0,12.0,12,4.8,4.8,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,0,14.0,60,11,12.0,2560,1600
18990000,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,45,95,5,32,4,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
24990000,Ryzen 7 6800H,6,8.0,16.0,20,3.2,4.7,0,45,45,7,16,5,5.0,512,1,,0.0,1,0,0,1,15.0,120,11,24.0,1920,1080
27990000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,48,4,5.0,1024,1,,0.0,1,0,0,1,14.0,60,11,24.0,1920,1200
9890000,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,15,55,3,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,24.0,1920,1080
20990000,i7-12650H,7,10.0,16.0,24,4.7,4.7,1,45,115,7,32,4,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,12.0,1920,1080
21490000,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,45,95,5,64,4,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,12.0,1920,1080
18990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1200
23990000,i5-1230U,7,10.0,12.0,12,4.4,4.4,1,9,29,5,16,4,5.0,512,1,,0.0,1,0,0,0,13.0,60,11,12.0,2880,1800
30990000,i7-1165G7,10,4.0,8.0,12,1.2,4.7,1,12,28,7,16,4,4.0,1024,1,610,4.0,0,1,0,0,13.0,60,11,24.0,1920,1080
51000000,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,0,13.0,120,11,12.0,2880,1920
16390000,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,15,55,3,8,4,5.0,256,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
22590000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,32,4,5.0,512,1,,0.0,1,0,0,1,16.0,60,10,24.0,1920,1200
13990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,8,4,5.0,512,1,,0.0,1,0,0,1,16.0,60,11,24.0,1920,1200
30990000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,12.0,1920,1080
14990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,8,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,24.0,1920,1080
13290000,i3-N305,7,8.0,8.0,6,3.8,3.8,1,9,15,3,8,5,4.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1200
17990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,32,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,24.0,1920,1200
20990000,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,15,55,7,8,4,5.0,256,1,,0.0,1,0,0,0,14.0,60,10,36.0,1920,1080
28590000,155H,7,16.0,22.0,24,0.9,4.8,1,28,115,7,32,5,5.0,512,1,,0.0,1,0,0,0,14.0,60,11,24.0,1920,1200
9290000,i3-N305,7,8.0,8.0,6,3.8,3.8,1,9,15,3,8,5,4.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
18990000,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,15,55,7,32,4,5.0,512,1,,0.0,1,0,0,0,14.0,60,11,24.0,1920,1080
21290000,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,28,64,5,8,5,5.0,256,1,,0.0,1,0,0,1,14.0,60,10,12.0,1920,1200
46990000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,16,5,5.0,1024,1,,0.0,1,0,0,1,16.0,165,11,24.0,2560,1600
11990000,i3-1215U,7,6.0,8.0,10,4.4,4.4,1,15,55,3,8,4,5.0,256,1,2070,8.0,0,0,1,1,14.0,60,11,12.0,1920,1080
43390000,155H,7,16.0,22.0,24,0.9,4.8,1,28,115,7,16,5,5.0,512,1,,0.0,1,0,0,1,16.0,60,11,12.0,2560,1600
18590000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,16,5,5.0,1024,1,,0.0,1,0,0,0,14.0,60,11,36.0,1920,1200
27290000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,0,14.0,60,11,12.0,1920,1080
34990000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,32,5,5.0,512,1,,0.0,1,0,0,1,16.0,165,11,12.0,2560,1600
25990000,120U,7,10.0,12.0,12,0.9,5.0,1,15,55,5,16,5,5.0,512,1,,0.0,1,0,0,0,14.0,60,11,12.0,2240,1400
27990000,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,15,55,5,128,5,5.0,256,1,,0.0,1,0,0,0,13.0,120,11,12.0,2880,1920
19890000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,4,5.0,512,1,,0.0,1,0,0,0,15.0,60,11,12.0,1920,1080
43990000,i7-13800H,7,14.0,20.0,24,5.2,5.2,1,45,115,7,16,5,5.0,512,1,,0.0,1,0,0,0,15.0,60,10,36.0,1920,1080
32990000,i7-13650HX,7,14.0,20.0,24,4.9,4.9,1,55,157,7,16,5,5.0,512,1,4060,8.0,0,0,1,1,15.0,144,11,24.0,1920,1080
22990000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,64,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,24.0,1920,1200
27390000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,16,5,5.0,512,1,,0.0,1,0,0,0,14.0,90,11,12.0,2880,1800
20590000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,12.0,1920,1080
12390000,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,15,55,3,8,4,5.0,256,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
17015000,Ryzen 5 7530U,7,6.0,12.0,19,2.0,4.5,0,15,15,5,16,4,4.0,512,1,,0.0,1,0,0,1,15.0,60,11,24.0,1920,1080
11690000,i3-1215U,7,6.0,8.0,10,4.4,4.4,1,15,55,3,8,4,5.0,512,1,,0.0,1,0,0,0,14.0,60,11,24.0,1920,1080
16190000,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,15,55,7,16,4,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,24.0,1920,1080
23590000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,25.0,1920,1080
57690000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,32,5,5.0,1024,1,4070,12.0,0,0,1,1,16.0,60,11,12.0,2560,1440
46990000,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,45,115,9,24,5,5.0,1024,1,4060,8.0,0,0,1,0,16.0,120,11,24.0,3200,2000
12290000,Ryzen 7 7730U,7,8.0,16.0,20,2.0,4.5,0,15,15,7,8,4,4.0,512,1,,0.0,1,0,0,1,14.0,60,11,24.0,1920,1080
45990000,i7-9750H,14,6.0,12.0,12,2.6,4.5,1,35,45,7,16,4,4.0,1024,1,,0.0,1,0,0,1,17.0,60,10,24.0,1920,1200
27590000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,8,4,5.0,256,1,,0.0,1,0,0,1,14.0,60,10,36.0,1920,1080
39990000,i7-13650HX,7,14.0,20.0,24,4.9,4.9,1,55,157,7,16,5,5.0,512,1,4060,8.0,0,0,1,0,16.0,165,11,24.0,2560,1600
10990000,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,15,55,3,8,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1200
17490000,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,45,95,5,16,4,5.0,512,1,,0.0,1,0,0,0,14.0,90,11,24.0,2880,1800
27990000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,48,4,5.0,1024,1,,0.0,1,0,0,1,16.0,60,11,24.0,1920,1200
48890000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,36.0,1920,1200
24990000,150U,7,10.0,12.0,12,1.2,5.4,1,15,55,7,32,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1200
27790000,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,28,64,7,32,4,5.0,512,1,,0.0,1,0,0,1,16.0,60,11,24.0,1920,1200
9790000,i3-1215U,7,6.0,8.0,10,4.4,4.4,1,15,55,3,32,4,5.0,512,1,,0.0,1,0,0,0,15.0,60,11,12.0,1920,1080
145000000,i7-7820HK,14,4.0,8.0,8,2.9,3.9,1,35,45,7,32,4,4.0,2048,1,,0.0,1,0,0,0,28.0,60,10,12.0,4500,3000
36990000,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,28,64,7,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,36.0,2240,1400
35990000,i5-13500HX,7,14.0,20.0,24,4.7,4.7,1,55,157,5,32,5,5.0,512,1,4060,8.0,0,0,1,1,16.0,165,11,12.0,2560,1600
