Price,CPU Name,CPU Achitecture,CPU Core,CPU Thread,CPU Base Clock,CPU Max Clock,RAM,Memory Type,Max DDR Support,Storage,Storage Type,GPU VRAM,Display Type,Display Size,Display Frequency,OS,Warrant,Display Width,Display Height
63990000,185H,7,16.0,22.0,1.8,5.1,32,5,4.0,1024,1,8.0,1,16.0,240,11,24.0,2560,1600
26990000,Ryzen 7 7735HS,6,8.0,16.0,3.2,4.75,32,5,5.0,512,1,8.0,3,15.6,144,11,24.0,1920,1080
18690000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
16190000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,1,14.0,60,11,12.0,1920,1080
15990000,i5-12450H,7,8.0,12.0,4.4,4.4,16,5,4.0,1024,1,0.0,3,16.0,60,11,36.0,1920,1200
21690000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,256,1,0.0,3,14.0,60,10,12.0,1920,1080
15690000,i7-1255U,7,10.0,12.0,4.7,4.7,8,4,4.0,512,1,0.0,0,14.0,60,11,24.0,1920,1080
25590000,i5-13420H,7,8.0,12.0,4.6,4.6,32,5,4.0,512,1,0.0,3,15.6,144,11,12.0,1920,1080
33990000,i5-1340P,7,12.0,16.0,4.6,4.6,16,5,4.0,512,1,0.0,3,14.0,60,10,36.0,2240,1400
17490000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1080
18790000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
75990000,185H,7,16.0,22.0,1.8,5.1,32,5,4.0,1024,1,12.0,1,16.0,240,11,24.0,2560,1600
24990000,i5-1340P,7,12.0,16.0,4.6,4.6,16,5,4.0,512,1,0.0,1,14.0,90,11,24.0,2880,1800
21290000,i5-1340P,7,12.0,16.0,4.6,4.6,8,5,4.0,256,1,0.0,3,14.0,60,10,12.0,1920,1200
43390000,155H,7,16.0,22.0,0.9,4.8,16,5,4.0,512,1,0.0,3,16.0,60,11,12.0,2560,1600
36990000,i7-13620H,7,10.0,16.0,4.9,4.9,16,5,4.0,512,1,12.0,3,15.0,144,11,24.0,1920,1080
78790000,i9-14900,7,24.0,32.0,1.5,5.4,32,5,4.0,1024,1,16.0,3,16.0,250,11,12.0,2560,1600
20490000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,3,15.6,60,11,24.0,1920,1080
27690000,i7-1360P,7,12.0,16.0,5.0,5.0,16,5,4.0,512,1,4.0,1,16.0,60,11,12.0,1920,1200
15990000,i5-12450H,7,8.0,12.0,4.4,4.4,64,4,4.0,512,1,0.0,3,15.6,144,11,12.0,1920,1080
33990000,165H,7,16.0,22.0,0.9,5.0,32,5,4.0,512,1,0.0,3,16.0,165,11,12.0,2560,1600
19990000,i5-1335U,7,10.0,12.0,4.6,4.6,32,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1200
14490000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,3,16.0,60,11,24.0,1920,1200
55490000,i7-13800H,7,14.0,20.0,5.2,5.2,32,5,4.0,1024,1,0.0,1,15.6,60,11,36.0,1920,1080
22990000,i7-1355U,7,10.0,12.0,5.0,5.0,16,5,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1200
60990000,Ryzen 9 7945HX,5,16.0,32.0,2.5,5.4,64,5,5.0,1024,1,16.0,3,17.3,240,11,24.0,2560,1440
27290000,i7-1355U,7,10.0,12.0,5.0,5.0,16,5,4.0,512,1,0.0,0,14.0,60,11,12.0,1920,1080
26890000,125H,7,14.0,18.0,0.7,4.5,16,5,4.0,512,1,0.0,1,14.0,120,11,24.0,2880,1800
44290000,155H,7,16.0,22.0,0.9,4.8,16,5,4.0,512,1,0.0,1,15.6,60,11,12.0,1920,1080
17990000,Ryzen 5 7535HS,6,6.0,12.0,3.3,4.55,32,5,5.0,512,1,4.0,3,15.6,144,11,24.0,1920,1080
97990000,i9-14900,7,24.0,32.0,1.5,5.4,64,5,4.0,1024,1,24.0,3,16.0,240,11,24.0,2560,1600
28990000,i7-13620H,7,10.0,16.0,4.9,4.9,32,5,4.0,512,1,0.0,3,15.6,144,11,12.0,1920,1080
17390000,i5-13500H,7,12.0,16.0,4.7,4.7,24,4,4.0,512,1,0.0,1,15.0,60,11,24.0,1920,1080
26990000,165H,7,16.0,22.0,0.9,5.0,32,5,4.0,512,1,0.0,3,16.0,165,11,12.0,1920,1200
21990000,i5-1340P,7,12.0,16.0,4.6,4.6,16,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
17790000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,0,15.6,120,11,12.0,1920,1080
104890000,i9-14900,7,24.0,32.0,1.5,5.4,32,5,4.0,2048,1,24.0,3,18.0,250,11,12.0,2560,1600
12990000,i5-1235U,7,10.0,12.0,4.4,4.4,32,4,4.0,512,1,0.0,2,15.6,60,11,12.0,1920,1080
114490000,i9-14900,7,24.0,32.0,1.5,5.4,64,5,4.0,512,1,24.0,0,18.0,240,11,24.0,2560,1600
16190000,i7-1255U,7,10.0,12.0,4.7,4.7,16,4,4.0,512,1,0.0,3,15.6,60,11,24.0,1920,1080
16990000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,1,14.0,60,11,12.0,1920,1080
10890000,i3-1215U,7,6.0,8.0,4.4,4.4,8,4,4.0,512,1,0.0,1,15.6,60,11,12.0,1920,1080
35990000,185H,7,16.0,22.0,1.8,5.1,32,5,4.0,1024,1,0.0,1,14.0,120,11,24.0,2880,1800
16990000,i5-1335U,7,10.0,12.0,4.6,4.6,64,5,4.0,512,1,0.0,3,14.0,60,10,24.0,1920,1200
15790000,i5-1335U,7,10.0,12.0,4.6,4.6,16,5,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1200
14490000,i5-1235U,7,10.0,12.0,4.4,4.4,16,4,4.0,512,1,0.0,1,15.0,60,11,24.0,1920,1080
14990000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,0,15.6,60,11,24.0,1920,1080
19290000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
19890000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,1,15.0,60,11,12.0,1920,1080
9690000,i3-1215U,7,6.0,8.0,4.4,4.4,8,4,4.0,256,1,0.0,0,15.0,60,11,24.0,1920,1080
28990000,165H,7,16.0,22.0,0.9,5.0,32,5,4.0,512,1,0.0,3,16.0,165,11,12.0,1920,1200
27790000,i7-13620H,7,10.0,16.0,4.9,4.9,16,5,4.0,512,1,8.0,1,16.0,165,11,24.0,1920,1080
32890000,155H,7,16.0,22.0,0.9,4.8,32,5,4.0,1024,1,0.0,1,14.0,120,11,24.0,2880,1800
28390000,i5-1335U,7,10.0,12.0,4.6,4.6,16,5,4.0,512,1,0.0,3,14.0,60,10,36.0,2240,1400
16990000,i5-1334U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,1,15.0,60,11,12.0,1920,1080
20990000,125H,7,14.0,18.0,0.7,4.5,16,5,4.0,512,1,0.0,3,14.0,55,11,12.0,2240,1400
22390000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,4.0,3,13.0,60,11,12.0,1920,1080
34590000,125H,7,14.0,18.0,0.7,4.5,16,5,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1200
26190000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
18950000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
15490000,Ryzen 5 7530U,7,6.0,12.0,2.0,4.5,16,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1200
29990000,i7-13620H,7,10.0,16.0,4.9,4.9,64,5,4.0,1024,1,8.0,3,15.6,144,11,24.0,1920,1080
16990000,i5-12450H,7,8.0,12.0,4.4,4.4,64,4,4.0,512,1,0.0,3,15.6,144,11,24.0,1920,1080
17290000,i5-13500H,7,12.0,16.0,4.7,4.7,64,5,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1200
45690000,155H,7,16.0,22.0,0.9,4.8,16,5,4.0,1024,1,0.0,1,14.0,120,11,24.0,2880,1800
21590000,i5-13500H,7,12.0,16.0,4.7,4.7,8,5,4.0,512,1,0.0,1,15.6,144,11,24.0,1920,1080
37990000,i7-1360P,7,12.0,16.0,5.0,5.0,32,5,4.0,512,1,0.0,3,16.0,60,10,36.0,1920,1200
9999000,i3-N305,7,8.0,8.0,3.8,3.8,16,5,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
50990000,i7-13700HX,7,16.0,24.0,5.0,5.0,32,5,4.0,512,1,12.0,2,16.0,240,11,12.0,2560,1600
33990000,i7-1360P,7,12.0,16.0,5.0,5.0,16,5,4.0,512,1,0.0,3,16.0,60,11,12.0,2560,1600
17490000,i5-13500H,7,12.0,16.0,4.7,4.7,16,4,4.0,512,1,0.0,1,14.0,90,11,24.0,2880,1800
22990000,i9-13900H,7,14.0,20.0,5.4,5.4,16,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1200
16890000,i5-11260H,10,6.0,12.0,2.1,4.4,32,4,4.0,512,1,0.0,1,15.6,144,11,24.0,1920,1080
12290000,i3-1305U,7,5.0,6.0,4.5,4.5,8,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
89900000,Ryzen 9 7945HX,5,16.0,32.0,2.5,5.4,64,5,5.0,1024,1,16.0,3,16.0,240,11,24.0,2560,1600
18990000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,3,14.0,60,10,12.0,1920,1080
45990000,i9-14900,7,24.0,32.0,1.5,5.4,32,5,4.0,512,1,8.0,3,16.0,240,11,24.0,2560,1600
36990000,Ryzen 7 7840HS,4,8.0,16.0,3.8,5.1,32,5,5.0,512,1,8.0,3,16.0,165,11,12.0,2560,1600
15790000,i5-12450H,7,8.0,12.0,4.4,4.4,16,5,4.0,512,1,0.0,3,16.0,60,11,36.0,1920,1200
20490000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,0,15.6,120,11,12.0,1920,1080
26590000,i5-13420H,7,8.0,12.0,4.6,4.6,32,5,4.0,512,1,0.0,3,15.6,144,11,12.0,1920,1080
26590000,155H,7,16.0,22.0,0.9,4.8,16,5,4.0,512,1,0.0,3,14.0,120,11,12.0,2560,1440
23990000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,3,14.0,60,10,12.0,1920,1080
39990000,i7-13620H,7,10.0,16.0,4.9,4.9,64,5,4.0,1024,1,12.0,3,15.6,144,11,24.0,1920,1080
16490000,i5-1240P,7,12.0,16.0,4.4,4.4,8,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
14190000,i5-12450H,7,8.0,12.0,4.4,4.4,16,5,4.0,1024,1,0.0,3,14.0,60,11,24.0,1920,1080
23990000,i7-13620H,7,10.0,16.0,4.9,4.9,32,5,4.0,512,1,0.0,3,15.6,144,11,12.0,1920,1080
32990000,i7-13650HX,7,14.0,20.0,4.9,4.9,16,5,4.0,512,1,8.0,3,15.6,144,11,24.0,1920,1080
9290000,i3-N305,7,8.0,8.0,3.8,3.8,8,5,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
25990000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,4.0,3,13.0,60,11,12.0,1920,1080
33990000,i5-13500HX,7,14.0,20.0,4.7,4.7,32,5,4.0,512,1,8.0,3,16.0,165,11,12.0,1920,1200
24590000,155H,7,16.0,22.0,0.9,4.8,16,5,4.0,512,1,0.0,3,14.0,60,11,12.0,2240,1400
14249000,i3-1305U,7,5.0,6.0,4.5,4.5,8,4,4.0,512,1,0.0,1,15.0,120,11,12.0,1920,1080
37690000,i7-13650HX,7,14.0,20.0,4.9,4.9,16,5,4.0,512,1,8.0,0,15.6,165,11,12.0,1920,1080
12990000,Ryzen 5 7530U,7,6.0,12.0,2.0,4.5,8,4,4.0,512,1,0.0,3,14.0,60,11,36.0,1920,1080
23190000,i5-1340P,7,12.0,16.0,4.6,4.6,16,5,4.0,512,1,4.0,1,14.0,60,11,24.0,1920,1080
14390000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,1,14.0,60,11,24.0,1920,1080
27990000,i7-13700H,7,14.0,20.0,5.0,5.0,48,4,4.0,1024,1,0.0,3,14.0,60,11,24.0,1920,1200
18990000,i9-13900H,7,14.0,20.0,5.4,5.4,16,5,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
28990000,i5-1340P,7,12.0,16.0,4.6,4.6,16,5,4.0,512,1,0.0,1,14.0,90,11,12.0,2560,1600
24790000,i5-1340P,7,12.0,16.0,4.6,4.6,16,5,4.0,256,1,0.0,3,14.0,60,11,12.0,1920,1200
17990000,i7-1255U,7,10.0,12.0,4.7,4.7,16,4,4.0,512,1,0.0,3,15.6,60,11,16.0,1920,1080
18390000,i7-13620H,7,10.0,16.0,4.9,4.9,16,5,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1080
13990000,i5-1235U,7,10.0,12.0,4.4,4.4,16,4,4.0,512,1,0.0,3,15.6,60,11,24.0,1920,1080
18990000,i5-12450H,7,8.0,12.0,4.4,4.4,32,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
14990000,i5-1335U,7,10.0,12.0,4.6,4.6,16,5,4.0,512,1,0.0,3,15.0,60,11,12.0,1920,1080
22490000,i7-1355U,7,10.0,12.0,5.0,5.0,16,6,4.0,512,1,0.0,0,15.6,120,11,12.0,1920,1080
52990000,Ryzen 9 8945HS,4,8.0,16.0,4.0,5.2,32,5,5.0,512,1,0.0,1,14.0,120,11,24.0,2880,1800
12990000,i3-1315U,7,6.0,8.0,4.5,4.5,8,4,4.0,256,1,0.0,3,15.6,60,11,12.0,1920,1080
28990000,155H,7,16.0,22.0,0.9,4.8,16,5,4.0,512,1,0.0,1,16.0,120,11,24.0,3200,2000
28990000,i7-12700H,7,14.0,20.0,4.7,4.7,32,4,4.0,512,1,8.0,3,15.6,144,11,24.0,1920,1080
45990000,155H,7,16.0,22.0,0.9,4.8,16,5,4.0,512,1,0.0,1,14.0,120,11,24.0,2880,1800
24990000,150U,7,10.0,12.0,1.2,5.4,32,5,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1200
20390000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,0,15.6,60,11,12.0,1920,1080
21990000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
42990000,i7-13700HX,7,16.0,24.0,5.0,5.0,32,5,4.0,512,1,8.0,3,16.0,165,11,12.0,2560,1600
22999000,i5-13420H,7,8.0,12.0,4.6,4.6,8,5,4.0,512,1,0.0,3,15.6,144,11,24.0,1920,1080
15290000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,256,1,4.0,3,15.0,60,10,12.0,1920,1080
27890000,i7-1355U,7,10.0,12.0,5.0,5.0,32,5,4.0,512,1,0.0,3,16.0,60,10,36.0,1920,1200
24990000,Ryzen 7 7735HS,6,8.0,16.0,3.2,4.75,32,5,5.0,512,1,8.0,3,15.6,144,11,24.0,1920,1080
38990000,i7-13700H,7,14.0,20.0,5.0,5.0,16,5,4.0,512,1,0.0,3,16.0,144,10,24.0,1920,1200
21990000,i5-1340P,7,12.0,16.0,4.6,4.6,64,4,4.0,512,1,0.0,3,14.0,60,10,24.0,1920,1080
27990000,i5-1235U,7,10.0,12.0,4.4,4.4,128,5,4.0,256,1,0.0,1,13.0,120,11,12.0,2880,1920
15490000,i5-12450H,7,8.0,12.0,4.4,4.4,16,5,4.0,512,1,0.0,3,14.0,60,11,36.0,1920,1200
21990000,i7-1355U,7,10.0,12.0,5.0,5.0,32,4,4.0,512,1,0.0,3,14.0,60,10,24.0,1920,1200
22390000,i5-1335U,7,10.0,12.0,4.6,4.6,8,5,4.0,256,1,0.0,3,13.3,60,10,12.0,1920,1080
15990000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1080
23490000,i7-1280P,7,14.0,20.0,4.8,4.8,16,5,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1200
21990000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,3,15.0,60,11,12.0,1920,1080
20990000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,4.0,3,13.3,60,11,12.0,1920,1080
65890000,i9-12900H,7,14.0,20.0,5.0,5.0,64,5,4.0,2048,1,12.0,3,15.6,240,11,24.0,2560,1440
38990000,i7-13700H,7,14.0,20.0,5.0,5.0,32,5,4.0,1024,1,8.0,3,16.0,165,11,36.0,2560,1600
26990000,i5-12500,7,6.0,12.0,4.6,4.6,64,5,4.0,512,1,0.0,3,15.6,360,11,24.0,1920,1080
8690000,i3-1215U,7,6.0,8.0,4.4,4.4,32,4,4.0,256,1,0.0,2,15.6,60,11,12.0,1920,1080
58990000,i9-13900,7,24.0,32.0,1.5,5.2,16,5,4.0,512,1,0.0,1,15.6,60,10,36.0,1920,1080
22990000,i7-1255U,7,10.0,12.0,4.7,4.7,8,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
13526000,i3-1315U,7,6.0,8.0,4.5,4.5,16,4,4.0,512,1,0.0,3,15.6,60,11,24.0,1920,1080
19990000,i5-12450H,7,8.0,12.0,4.4,4.4,16,4,4.0,512,1,0.0,1,16.0,60,10,12.0,1920,1080
16390000,i3-1315U,7,6.0,8.0,4.5,4.5,8,4,4.0,256,1,0.0,3,14.0,60,11,12.0,1920,1080
27990000,i5-1235U,7,10.0,12.0,4.4,4.4,128,5,4.0,256,1,0.0,1,13.0,120,11,28.0,2880,1920
24990000,Ryzen 7 6800H,6,8.0,16.0,3.2,4.7,16,5,5.0,512,1,0.0,3,15.6,120,11,24.0,1920,1080
67490000,i7-1365U,7,10.0,12.0,5.2,5.2,16,5,4.0,512,1,0.0,3,14.0,60,10,36.0,2560,1600
12990000,i5-12450H,7,8.0,12.0,4.4,4.4,32,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
20990000,i5-13420H,7,8.0,12.0,4.6,4.6,16,5,4.0,512,1,0.0,3,15.6,144,11,24.0,1920,1080
41990000,i7-1355U,7,10.0,12.0,5.0,5.0,32,5,4.0,2048,1,0.0,3,13.3,60,11,36.0,1920,1200
15390000,i5-1335U,7,10.0,12.0,4.6,4.6,16,5,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1200
52690000,i7-1360P,7,12.0,16.0,5.0,5.0,16,5,4.0,512,1,0.0,3,13.0,60,10,36.0,2160,1350
34990000,i5-12500,7,6.0,12.0,4.6,4.6,16,5,4.0,1024,1,0.0,1,14.0,90,11,24.0,2880,1800
8999000,i3-1115G4,10,2.0,4.0,1.7,4.1,8,4,4.0,256,1,0.0,1,14.0,60,11,24.0,1920,1080
149990000,i9-13980HX,7,24.0,32.0,5.6,5.6,128,5,4.0,128,1,24.0,3,17.3,144,11,24.0,3840,2160
20290000,i7-13620H,7,10.0,16.0,4.9,4.9,16,5,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
55990000,i7-1360P,7,12.0,16.0,5.0,5.0,16,5,4.0,512,1,0.0,1,13.4,60,11,12.0,3456,2160
42990000,i7-1360P,7,12.0,16.0,5.0,5.0,16,5,4.0,512,1,0.0,3,16.0,144,11,12.0,2560,1600
47990000,i7-13700H,7,14.0,20.0,5.0,5.0,64,5,4.0,512,1,12.0,0,17.3,240,11,24.0,2560,1440
16590000,i3-1315U,7,6.0,8.0,4.5,4.5,8,4,4.0,256,1,0.0,3,14.0,60,10,12.0,1920,1080
15900000,i5-1235U,7,10.0,12.0,4.4,4.4,8,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
22490000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
37990000,i7-13700H,7,14.0,20.0,5.0,5.0,64,5,4.0,1024,1,8.0,1,15.6,165,11,24.0,2560,1440
19790000,i7-1355U,7,10.0,12.0,5.0,5.0,16,5,4.0,1024,1,0.0,3,15.6,60,11,12.0,1920,1080
9890000,i3-1315U,7,6.0,8.0,4.5,4.5,16,4,4.0,512,1,0.0,3,14.0,60,10,24.0,1920,1080
27990000,i5-1235U,7,10.0,12.0,4.4,4.4,128,5,4.0,256,1,0.0,1,13.0,120,11,12.0,2880,1920
22990000,i7-13700H,7,14.0,20.0,5.0,5.0,64,5,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1200
30390000,i5-1335U,7,10.0,12.0,4.6,4.6,8,5,4.0,256,1,0.0,3,14.0,60,10,36.0,1920,1200
39990000,i7-12700H,7,14.0,20.0,4.7,4.7,64,5,4.0,1024,1,8.0,3,17.3,120,11,24.0,3840,2160
24190000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
68390000,i9-13900H,7,14.0,20.0,5.4,5.4,32,5,4.0,1024,1,12.0,3,16.1,60,11,12.0,2560,1440
12990000,i5-1155G7,10,4.0,8.0,1.0,4.5,16,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1080
52990000,i7-1360P,7,12.0,16.0,5.0,5.0,16,5,4.0,1024,1,0.0,3,13.0,60,11,36.0,2160,1350
20690000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
35990000,i7-1260P,7,12.0,16.0,4.7,4.7,32,4,4.0,512,1,0.0,3,16.0,60,10,36.0,1920,1200
91990000,i9-12900H,7,14.0,20.0,5.0,5.0,64,5,4.0,2048,1,12.0,1,17.3,120,11,24.0,1920,1080
101990000,i9-12900H,7,14.0,20.0,5.0,5.0,32,5,4.0,2048,1,12.0,2,16.0,240,11,12.0,2560,1600
20990000,i7-1255U,7,10.0,12.0,4.7,4.7,8,4,4.0,256,1,0.0,1,14.0,60,10,36.0,1920,1080
23690000,i5-12500,7,6.0,12.0,4.6,4.6,64,4,4.0,512,1,0.0,3,15.6,144,11,24.0,1920,1080
127990000,i9-13900H,7,14.0,20.0,5.4,5.4,32,5,4.0,1024,1,16.0,2,18.0,240,11,12.0,2560,1600
37354000,i5-1340P,7,12.0,16.0,4.6,4.6,16,5,4.0,512,1,0.0,3,16.0,60,10,36.0,1920,1200
42990000,i7-1355U,7,10.0,12.0,5.0,5.0,16,5,4.0,512,1,0.0,3,13.3,60,11,36.0,1920,1200
28490000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
27590000,i7-1355U,7,10.0,12.0,5.0,5.0,8,4,4.0,256,1,0.0,3,14.0,60,10,36.0,1920,1080
55990000,i9-13905H,7,14.0,20.0,5.4,5.4,32,5,4.0,1024,1,8.0,0,14.5,165,11,36.0,3072,1920
22590000,i7-1355U,7,10.0,12.0,5.0,5.0,32,4,4.0,512,1,0.0,3,16.0,60,10,24.0,1920,1200
46990000,i5-1335U,7,10.0,12.0,4.6,4.6,16,5,4.0,1024,1,0.0,1,14.0,60,11,36.0,2880,1800
76490000,i7-13800H,7,14.0,20.0,5.2,5.2,16,5,4.0,512,1,0.0,1,16.0,60,10,36.0,1920,1200
